,0,1,2
53,2.3465724204981138,2.407527460081369,2.3790220086924245
54,2.3956223057895913,2.382280358791428,2.339511711662563
55,2.379952568960518,2.378872022898298,2.337503618113771
56,2.4618472207470172,2.3279649784793177,2.2767333960452927
57,2.3883317802818063,2.366999204424523,2.330499993256144
58,2.421476085888908,2.344593731598899,2.30591837993275
59,2.356790539997378,2.436809354794012,2.383800087357213
60,2.3855832090858424,2.3637957379135006,2.3310428307404596
61,2.369494726116793,2.3793133598365297,2.3266484373405234
62,2.377126469785481,2.3808454487919497,2.328802847227621
63,2.3589528163019993,2.4054139591213044,2.36365544774638
64,2.324159715837378,2.4051339250876325,2.3519734921249356
65,2.3522271995162494,2.3774193378328983,2.3375015001202195
66,2.3987462769664063,2.344400798061629,2.3004121824776123
67,2.4197845324639715,2.340420332504854,2.2995242639863673
68,2.3763914999359455,2.371759361589456,2.3518661129888256
69,2.351176823343242,2.3850124871801874,2.362138604848369
70,2.419898203490857,2.356755075709724,2.309099564749694
71,2.36939097326672,2.4211957084516276,2.3849609274230255
72,2.3528834262875877,2.413129940285905,2.3717533706826037
73,2.3251009733747767,2.4086522171699887,2.3807789426111468
74,2.380469709924125,2.365883905095726,2.3157465008866707
75,2.3984250605693447,2.323307547978111,2.290840424796585
76,2.4179342371915746,2.337461136435502,2.2891888495939154
77,2.338886910395272,2.4374481098189924,2.377893855325993
78,2.3575906303865866,2.390579599461806,2.3600324976972806
79,2.3560619520540507,2.4404443117863424,2.3946400886243233
80,2.460072929816958,2.3191796326729115,2.283690117435295
81,2.3746609631712765,2.326373961414964,2.291868376786944
82,2.42267829633477,2.3721802038557733,2.3180009989670407
83,2.4039730101025083,2.3458995328776795,2.3075414746263956
84,2.4070343812228194,2.3797445461873084,2.3217546844605823
85,2.3370821563478645,2.4085532251106465,2.3457282849790224
86,2.3832049369720827,2.396196315734928,2.353783823849884
87,2.3774717997575667,2.4162462498795714,2.3618446882527477
88,2.3476521822086824,2.4072370578798816,2.372400544925238
89,2.420412315247212,2.3520119358839158,2.3155418095235483
90,2.3591378421936886,2.3943955507098105,2.3451253776773067
91,2.358438217027782,2.3662761963246246,2.3401456617725693
92,2.3075864660534955,2.414244539883574,2.3713936671037947
93,2.35069142783974,2.4145536214226024,2.3542656883717608
94,2.3534698586315077,2.3793357250273157,2.3564458803297366
95,2.359912695301611,2.4004640987674186,2.3619582313380856
96,2.37048642157181,2.379285529693701,2.3436684366083997
97,2.3238527031760494,2.3992320907761675,2.3692177327726336
98,2.340203298783184,2.40070740294305,2.364085013828198
99,2.358465611529702,2.4119602408007834,2.365984031389134
100,2.3844607741549497,2.3862658166819073,2.335255246287809
101,2.4045381256173264,2.3777491018431127,2.333138231260044
102,2.3491319842910325,2.3748342586527036,2.3274066120943786
103,2.3728670896431168,2.3641457015363945,2.3301438927736733
104,2.3256932075178867,2.460994102635658,2.4240773195980956
105,2.3627373007854535,2.3744758494800617,2.330267392512176
106,2.3625397285955256,2.3964166517328334,2.3458566764852136
107,2.3571937455391723,2.398025301460549,2.3533850924423367
108,2.403293125306606,2.3698611159451746,2.3195583742423938
109,2.393393158576175,2.3554783841844893,2.3192473123742996
110,2.4009996690487334,2.3469269175505736,2.302313352506314
111,2.3492620897509204,2.4192564290039504,2.3875546694445298
112,2.3392112219656735,2.4004203487296176,2.3590699746693855
113,2.402461019551035,2.3637626642657357,2.3280056593523186
114,2.3714445021809536,2.3802937506051314,2.3310108560939593
115,2.3608525389131945,2.429178946415322,2.3714508073893588
116,2.431101309637793,2.3366000238118687,2.2857812533939295
117,2.4058445830818544,2.3596618352978007,2.3159586533056213
118,2.407689827513533,2.4114340854306024,2.350912032672062
119,2.3094135364281962,2.415783156907774,2.37185435206355
120,2.3246121266204223,2.4612275449902508,2.4123597071180676
121,2.3486200366193914,2.4009937478748493,2.362327937574258
122,2.349452077938631,2.3971147227655862,2.35202682491819
123,2.3117546541062284,2.4642999584574867,2.4271738794237674
124,2.4146867505660485,2.353486317010926,2.3085959764150066
125,2.3855125534728763,2.3604424893936615,2.31974917398017
126,2.379287157623839,2.361717518362308,2.322498432872467
127,2.3614002361830826,2.3852837560447946,2.3485256271421497
128,2.37121249998047,2.3823855238526974,2.3419594310777647
129,2.417673904998874,2.374499454648184,2.3225698514435744
130,2.366502064553581,2.393940014436504,2.3587716129156546
131,2.4185286904867853,2.3528640384189434,2.3081983494713
132,2.344126554260626,2.4355029307665674,2.383728780165051
133,2.3824225131767482,2.359414276733487,2.3158944801877817
134,2.3942964314967705,2.3567452890852514,2.314226276321376
135,2.316801825380523,2.4007130858093353,2.37293006935239
136,2.350184915056114,2.3994069674405547,2.355618073980202
137,2.363791690427822,2.4319215192866643,2.389850024124799
138,2.33374127518851,2.413688315288261,2.3794767430784183
139,2.3257865117725722,2.442148505800387,2.390495575584464
140,2.3233869770361135,2.4228481815972276,2.3708517112190224
141,2.3427511367799445,2.4001450430809914,2.361109171910221
142,2.4015855872946825,2.3750381366580893,2.3315468041707663
143,2.3688763268957227,2.3865623671755096,2.343444539809256
144,2.3528871537450438,2.3796907504648095,2.3641842411481373
145,2.3093257901582436,2.4123972454394425,2.3738487516238607
146,2.367503859367449,2.360167047613596,2.3331233011980133
147,2.351099764284438,2.4442252340250654,2.3969365347239413
148,2.4793631768301494,2.3093367457132885,2.2722302051975203
149,2.412959067843719,2.3863219965850972,2.330220919888262
150,2.40507780566946,2.4096290358493366,2.3412597101574315
151,2.3789880741788303,2.3799761921004086,2.3457087488686663
152,2.4519829903997583,2.320217350223272,2.29141848801692
153,2.402549732204996,2.371588469523308,2.325053875001079
154,2.4216546967705996,2.3222903536578436,2.2793780054731303
155,2.357612903108575,2.3980893345165826,2.35882141237093
156,2.3953246312169614,2.3699849854900434,2.339298553174214
157,2.3904747955729624,2.402252527557738,2.345432347208567
158,2.3787959904911986,2.463264653922727,2.4179483995570186
159,2.3760285495608175,2.396712491966323,2.3525621769153187
160,2.388105586498939,2.3739120548795842,2.331372668662477
161,2.406702708618921,2.4086444015031727,2.3485121213958564
162,2.277270302649384,2.45166155350276,2.4136968683044144
163,2.3859589192328565,2.346719083349249,2.313439532152005
164,2.370909566675519,2.401749483546612,2.350395988785792
165,2.3388924546547476,2.3853279860168994,2.3564119803500856
166,2.3236398749465517,2.4023239885772134,2.3631040120808273
167,2.26079938286106,2.4657410202424233,2.4181336330645915
168,2.3000115294878727,2.4075704745554485,2.3805230040331096
169,2.32022416635471,2.399351393607896,2.3579099827793026
170,2.3286354942013796,2.4012119346100866,2.360966207022801
171,2.3687345398472455,2.386967252990856,2.341744951572627
172,2.3417826644637554,2.4056733638993117,2.370497484842086
173,2.3493565609818905,2.3964612844447286,2.3603714786451206
174,2.3083654885999474,2.4290149451372818,2.3837513576720912
175,2.345029215898158,2.368414466231152,2.3453548670691595
176,2.2897919768060717,2.4636942881993225,2.422245010503706
177,2.340918380598452,2.3879773018748462,2.3574325330459986
178,2.323683161160993,2.4184077275381433,2.3863365121133295
179,2.3328340296862127,2.417120650161546,2.379927846787421
180,2.3212927245693127,2.426684654704371,2.381232005081248
181,2.3002996269033096,2.4102141992659583,2.3849165771698555
182,2.3333775319455867,2.436001776361463,2.3921299218635905
183,2.324438105449329,2.414099612599196,2.3753430220523417
184,2.2592947882828174,2.457541700821553,2.4183578890257174
185,2.3284631260752686,2.43128201846081,2.401691108362377
186,2.2974818984653917,2.4424269101234253,2.4077094215152086
187,2.3159026122766733,2.4182197963552423,2.3883227899271393
188,2.3394420505631746,2.382066668605942,2.3539911912594467
189,2.316934298934628,2.4266001616233965,2.3930564180709077
190,2.3327565245156126,2.457458831681283,2.405649746161835
191,2.3478690576002688,2.3974107155525757,2.3588393151883134
192,2.439182402912499,2.337435103114085,2.296844887815327
193,2.3475723507122352,2.4464856948557383,2.3786149154059295
194,2.3498633324253153,2.4199807125404114,2.379568520274587
195,2.351056038517799,2.4006698443481205,2.36843501416025
196,2.32568255149929,2.4149658871252893,2.384256942985875
197,2.3686208164184737,2.4181445938160784,2.370240573289181
198,2.3312104076844444,2.438984493358162,2.3989234063899785
199,2.3948683194799534,2.36165962968847,2.320867097909107
200,2.3108947100918757,2.4147618680410097,2.365748512980014
201,2.332802115362438,2.4165977211049205,2.385701397994726
202,2.4019749178398193,2.3358555054890697,2.300326121106954
203,2.3216508164214344,2.4309927491814887,2.393953152696073
204,2.394190451396236,2.390819321921101,2.34687512254449
205,2.2731301695117505,2.4587367344677555,2.4146922673126583
206,2.292851712873144,2.461448455895503,2.4274045031229075
207,2.3226440832581696,2.4364612708526088,2.3855515926434174
208,2.316569497958639,2.4655037752884175,2.4200191234945483
209,2.296842351788956,2.4493016843586197,2.418566895799307
210,2.343895208027686,2.39509010044499,2.3589093115987847
211,2.3260599309826757,2.398867493984585,2.360119907635379
212,2.3348176007688193,2.4431841673943446,2.4115580113914956
213,2.289861201536264,2.445187739924929,2.41736115960283
214,2.2892466620248113,2.4164153931227657,2.3859259768086027
215,2.329851462218176,2.3922090324365137,2.3511922923142587
216,2.326579671013131,2.3904519812776575,2.3569353154706905
217,2.3790416589703645,2.385971013191705,2.3463322420508783
218,2.353618441403134,2.4050129743589093,2.3699996488810973
219,2.3603618329475826,2.3825671219727163,2.3450986222210997
220,2.346477523734541,2.3802899168980414,2.3387263505772857
221,2.3133447255273687,2.407094553291346,2.370233666036476
222,2.2961404862399197,2.4444140903045275,2.413211994762061
223,2.3140046734636215,2.410074169572486,2.372699043020996
224,2.367038706834938,2.4233993046895805,2.3692182922793097
225,2.338393359489985,2.409167019049222,2.37466303399074
226,2.3414616051451524,2.4266686964814688,2.378788003314579
227,2.3344879759829618,2.394342308837309,2.355085007765074
228,2.332968482116629,2.384910099636914,2.341306377957658
229,2.2980714074020994,2.4258283780872794,2.3825928764787347
230,2.3483539127599315,2.4298527188152916,2.382909244419873
231,2.2648662990773945,2.4627300339684277,2.4146720285742473
232,2.3489869696032515,2.4211901350868428,2.3679779790980797
233,2.3200189512821607,2.410326165439123,2.3712945593568393
234,2.320399710665836,2.4730399985118563,2.42087255229006
235,2.335978496744453,2.4281944763222962,2.388566814417764
236,2.2903185971842883,2.433125010298487,2.410701546491661
237,2.3968431485188875,2.4202202985149572,2.373427982194075
238,2.3405389720401146,2.3991440067218766,2.3617139080079004
239,2.396374525267141,2.3595434188909965,2.3190596110832633
240,2.309605059637527,2.4024415170918774,2.3503358955283393
241,2.341263434962668,2.3988564057386985,2.3534363814894905
242,2.326072640780559,2.4253535084951396,2.386410235514806
243,2.311951528120422,2.43903128899884,2.3979764656969813
244,2.3491988509411565,2.4154623679391234,2.366474026163052
245,2.349730995908918,2.41122823408296,2.370085460103853
246,2.361501097985895,2.3874274991279942,2.336901842439122
247,2.325508558744237,2.4202284928947466,2.381411607733873
248,2.3585905920757,2.412697893546995,2.376245620306124
249,2.340814088598767,2.422158260613093,2.3833974818017785
250,2.327984126115123,2.431326672699759,2.3956279078383336
251,2.231638806881105,2.529295739718643,2.457720797988763
252,2.2488398676338517,2.4624004102136787,2.4236859945998344
253,2.3429603995608748,2.422436129671434,2.3720748560236147
254,2.3382489973970872,2.4229118160681344,2.3781032736950416
255,2.325533484116119,2.4115855641009576,2.38045585294005
256,2.3394870131243564,2.411432695554235,2.3758742553690886
257,2.35960224111963,2.394439449833711,2.3566645505460917
258,2.333212568241506,2.3894416699553824,2.3458621977582945
259,2.374585113971153,2.392867892834513,2.3492420564219385
260,2.392602798478825,2.381136962794713,2.3316713538921534
261,2.3223081154221785,2.431965141533372,2.379773498300314
262,2.3117990810490974,2.4602071200619506,2.4286230664995534
263,2.3197877432133622,2.404490679333852,2.369735878564883
264,2.369888989825458,2.380635715595402,2.334296371899072
265,2.375528357080777,2.374228597650554,2.3349650604095036
266,2.2909109794910023,2.4493208840681913,2.415253166835958
267,2.337530216389786,2.390794283699199,2.366540792454881
268,2.319897814955372,2.4319192364372006,2.395349883485405
269,2.3367039750638186,2.417137906850718,2.358168116793009
270,2.3369386835354264,2.414370185821879,2.3774736660935103
271,2.394409668486374,2.356006877716146,2.3194071053160714
272,2.326720391746603,2.4270396566681174,2.3931613147303916
273,2.3202984802026023,2.4212931561839066,2.3940448588159846
274,2.3215666367332832,2.4105343346606434,2.378946899986554
275,2.33708421531714,2.40729034002512,2.358707004700624
276,2.3420051652682843,2.397873251528052,2.351758977160803
277,2.295812556554869,2.4140122126823824,2.3939381855285733
278,2.3214808187407487,2.4007868929223286,2.372227182429302
279,2.347380702950749,2.445821377959996,2.4011251094843553
280,2.3400904047610833,2.4029026597299072,2.364902927450394
281,2.4418110464076537,2.340697480674616,2.307157730468462
282,2.338407751649887,2.4256692016037884,2.384910447331511
283,2.3054183802147654,2.4103535902129956,2.38299132027903
284,2.3425375882595447,2.404470842122843,2.366524348841129
285,2.292344310978207,2.4222627807541297,2.39496685997998
286,2.3018072996315726,2.4346276818434736,2.4016460416892778
287,2.3316561988780578,2.3919452095275946,2.370415484059282
288,2.312474802643574,2.4675166490641223,2.4299829611425863
289,2.305146773062152,2.4390808012889074,2.411179398467318
290,2.3928691428928635,2.358917612392238,2.3140653305827175
291,2.299346099433628,2.4357004956237027,2.397022981575589
292,2.3306580957721055,2.4218431770727573,2.38361972990047
293,2.2555113721932063,2.459542504639658,2.417204320119782
294,2.3372652702934293,2.4073989923877033,2.3667820344587334
295,2.292670543544694,2.4177834624159202,2.3884824548963683
296,2.319232327459032,2.4472460596583825,2.4004667760510707
297,2.3253860899403453,2.4111141834027796,2.360533814478155
298,2.3333100379459757,2.3995905863040727,2.352158148066339
299,2.3059510968084,2.420610593856161,2.391646764418845
300,2.3718076820345293,2.387099463354356,2.349708675247384
301,2.353527006703382,2.409840829604476,2.3650638953960574
302,2.3163375601301133,2.4244542302905128,2.385273082635867
303,2.330376574049401,2.424653427652082,2.3815140333102955
304,2.2933431235104,2.4188143068090064,2.38955029700817
305,2.317843898611093,2.4597749186781788,2.414973109716137
306,2.4294104068834477,2.377360020797964,2.3317373974158104
307,2.345716297366421,2.4071134223640733,2.3630561057300623
308,2.303186723339579,2.441674130108631,2.4092379136424085
309,2.3311658908209862,2.418535311945953,2.3866804257554954
310,2.318129999114178,2.461327362984156,2.420671098872032
311,2.3010448892838946,2.400374389172345,2.345957408904248
312,2.2403009488309125,2.4727158588881153,2.4298007504709513
313,2.2761455920352556,2.4303898526774295,2.402457111737261
314,2.3094356702341012,2.4074898053983875,2.3803843068873767
315,2.3761463981434345,2.3845117023014586,2.342409719276922
316,2.3374147718669196,2.4149015857509855,2.374628908195656
317,2.3935851176347027,2.365720642766349,2.324613596524578
318,2.328969682300519,2.4255854784493933,2.394324619422088
319,2.3115972979520807,2.3912962361198904,2.372856314448177
320,2.3570981971670126,2.3625862717515242,2.3305464276818295
321,2.2869817126547054,2.4510988463730614,2.4259241191685574
322,2.342875575108236,2.4431238014900845,2.386343556630998
323,2.344506654095185,2.409299268085143,2.375113752939107
324,2.3745643640196628,2.3812980747857386,2.3395753202070777
325,2.2632989296319326,2.3590684038720022,2.3728929868597115
326,2.3585602723061325,2.387065321093922,2.3465905730858956
327,2.339983885951029,2.356317708824256,2.315470033640966
328,2.3356199146798082,2.400848088166886,2.362144717513855
329,2.3368010808697357,2.4253982559193203,2.3786420575001896
330,2.2679109498092647,2.3605730401785783,2.3716111254237178
331,2.3375383243265544,2.3900064717432827,2.349109136886209
332,2.3644043492050466,2.3831412366225786,2.342949407838015
333,2.298612649029037,2.458595562332125,2.4214704691099405
334,2.311789968245593,2.404446348124249,2.3726831780509623
335,2.347186526797141,2.383618540172431,2.36043827306141
336,2.3366818143306336,2.4540591875098543,2.4102257949968555
337,2.2910899473686523,2.442676185132843,2.4143969746707477
338,2.3181721274908806,2.430771949745586,2.386003004490352
339,2.3226626159186226,2.4194235613838044,2.3673076355857567
340,2.295080827224974,2.4381917068819834,2.3931986000696175
341,2.3116641030851994,2.441119152632143,2.3960445990401804
342,2.2722403509459026,2.4568561176321815,2.4185626842916648
343,2.2874182612367733,2.4237607319480348,2.39277403267582
344,2.32317279914407,2.4312985538917937,2.3884199470582046
345,2.288434531854451,2.4582867191471367,2.4201635482365895
346,2.3492831216475336,2.4294393512017085,2.3778292120836397
347,2.341604510104928,2.4049204861545133,2.3535700581434282
348,2.3286926260392473,2.4241443540815277,2.3786986953331084
349,2.295700553221534,2.4693447883630077,2.4405002539130054
350,2.2239468592259017,2.5427684829942105,2.467385137730016
351,2.312106715277157,2.4803329849141997,2.4339855302417392
352,2.3796139018321605,2.399871087830049,2.357305120835852
353,2.353687389083543,2.44283799293796,2.400096016967498
354,2.300427518896911,2.4748009781928064,2.431387847508946
355,2.3515711701785245,2.43167068833503,2.3841827588999043
356,2.3132025465005794,2.411353946464438,2.3660307901821285
357,2.305876436084772,2.416399296364619,2.37596325708654
358,2.34721753735417,2.3842332738159726,2.3489683562545247
359,2.3599458929023798,2.437361091550216,2.37273667172746
360,2.365448746873606,2.374299562881794,2.329191566882777
361,2.327986380953797,2.4162559452836807,2.3766811328649355
362,2.332429175741169,2.405666793725027,2.360498528659377
363,2.3094259435641575,2.442116750357734,2.409903310088932
364,2.355594839978107,2.404274905212931,2.3634628219419738
365,2.3522516981608805,2.4040313271582447,2.3633703011792746
366,2.3377322555990165,2.4066755281925625,2.362080536767648
367,2.349015668241172,2.4296254280397824,2.371208681996392
368,2.370607566995682,2.4604383639022127,2.41887765897948
369,2.2977358296894845,2.438782052517107,2.3935445256079086
370,2.3901523383287704,2.4574026419336956,2.414379937754655
371,2.348298361864468,2.4001954354070456,2.372086597116117
372,2.3485395214874325,2.405761338382367,2.3600264392924184
373,2.3227747442945823,2.4088712450037364,2.3652848080555398
374,2.3282417396644353,2.419241456446121,2.3807587423603493
375,2.308094226127389,2.436420422293573,2.401903041642859
376,2.376110099419378,2.3730895405008345,2.3285205156818725
377,2.3313895001189433,2.39176123803254,2.362423670493215
378,2.3232380693493018,2.416980847058396,2.3633764538136077
379,2.315985761060748,2.408699692625233,2.3682272387999723
380,2.3983495753781914,2.3794860482098703,2.337447811317095
381,2.321637476609078,2.3969221266200003,2.3620061274885873
382,2.321496138447318,2.4186867285812363,2.373648740460024
383,2.3827383665745647,2.349963529418117,2.3163697188644767
384,2.3778759513384014,2.375869729369239,2.3292402645643047
385,2.3082305097775855,2.4445601319956123,2.4113279924331943
386,2.2845601279754733,2.4553985081603384,2.417943149150547
387,2.3635438502076145,2.3845041515631555,2.3463267183808236
388,2.356181003087744,2.417103626915315,2.3810945392628993
389,2.329662703473998,2.4411896701331353,2.410543873762838
390,2.3493225119290546,2.432677499061826,2.3922549081430646
391,2.2974914838158558,2.453682335007981,2.4029259253841557
392,2.2959161381421,2.440004303007362,2.4142828202061493
393,2.3247689370275286,2.416628597679411,2.3807544345163247
394,2.3338775337178617,2.422512745715532,2.372937933517889
395,2.341636266217548,2.4361124133507035,2.3874133463581657
396,2.313542501057548,2.443015070981695,2.4063250213489953
397,2.350421732687036,2.427524136586109,2.3786567898877293
398,2.328885090057235,2.449330185992642,2.402476139733815
399,2.344884833386925,2.4220203724001084,2.3853005666761464
400,2.3530825295662767,2.413887382356585,2.357449006141624
401,2.321533796334357,2.4113970001841767,2.3690215831125867
402,2.2999189885033897,2.4522503930246518,2.4191744539592945
403,2.3564883446179357,2.388168720953363,2.3560736794036887
404,2.27584973282674,2.4583591134263343,2.4197038514383133
405,2.365951991657531,2.392126576312394,2.3428733226611866
406,2.3497268369699182,2.422046902881771,2.3825466964225757
407,2.3441519725784676,2.434165439616759,2.3952057888295455
408,2.3466932898312916,2.406599275652498,2.3600921908296697
409,2.3460422882834067,2.41108320828664,2.3675523463423067
410,2.319419381303396,2.432700483625681,2.3843165962804695
411,2.351317126493599,2.4580067923367954,2.4084971970579567
412,2.3373361681430107,2.426730820971206,2.3761862989994227
413,2.2989769217200995,2.42138110529284,2.380077492761376
414,2.3215729381102146,2.435977671334023,2.4012448477792874
415,2.3373593977569636,2.425274091477161,2.3721320922671
416,2.2464188584643794,2.465507662209125,2.422129488627944
417,2.345655047072393,2.4154063740642737,2.3800085900084147
418,2.317674095198682,2.454412268280922,2.3962944513954065
419,2.3423010158585456,2.4365795539328454,2.3913684873778043
420,2.406325792272635,2.393124479523768,2.3477521432199135
421,2.351207254999863,2.3982585438623465,2.356910663839874
422,2.336630182638153,2.4318081508179596,2.3890562155198123
423,2.3458616518798463,2.4105782035191234,2.368011355320801
424,2.3123774336174523,2.4469630038063688,2.4049847813747314
425,2.3334968270408467,2.426460091350784,2.3888079220290415
426,2.338935654300413,2.4346066036842937,2.3951942033241216
427,2.2899750972497435,2.4435889355001597,2.4157237084622034
428,2.379547866212291,2.3567856472961197,2.329994008046097
429,2.337913854384061,2.40924409200073,2.364531162797728
430,2.3035172517292484,2.4225803101313748,2.3822038030893706
431,2.303561426961356,2.409628649101168,2.3835139453697014
432,2.3350609027880784,2.411403137655899,2.380110879469854
433,2.339931051107271,2.408922907444726,2.372928036452816
434,2.347201709676956,2.4036535920012336,2.3743384679940776
435,2.3425400193548924,2.3998762208949995,2.374521025260348
436,2.3284129848322896,2.393186815071883,2.3600107962925527
437,2.390846187167649,2.359236242745327,2.3149289196151326
438,2.329560644886747,2.398865399775944,2.3588199480466545
439,2.3766700650113295,2.38149574566852,2.3472650708156615
440,2.328023592392757,2.42431533408795,2.393802429306389
441,2.3640403809818737,2.378907057568338,2.3421578279623754
442,2.3187622344032692,2.4015266523376284,2.3671056239055948
443,2.2315162277544505,2.537287334383566,2.4633395905285473
444,2.284533720995739,2.4291801836437337,2.4113795938269726
445,2.3222084649320616,2.4059156727840074,2.3738290236795945
446,2.3281226258778642,2.434649218058494,2.4046243894344075
447,2.3557245225089414,2.386658935160162,2.351750472972716
448,2.355779690247678,2.3891408720740985,2.3692356449505216
449,2.410543577344993,2.4050682310247087,2.3556164751516024
450,2.368417733849575,2.4055518175538078,2.3625055486575888
451,2.2570630759345094,2.4624226201439123,2.4234056948342797
452,2.3564007489193752,2.401813528384119,2.3566505014967145
453,2.2931148995996606,2.417146560968965,2.385864693074765
454,2.3578445185933674,2.3816116626178183,2.3340742828499232
455,2.317473119362599,2.3971322355906244,2.3625590271110926
456,2.423030347622459,2.3384822302967856,2.2963696493397245
457,2.3751992636574277,2.3870131231149685,2.3364630017684402
458,2.399810651215817,2.3740649326282597,2.3261856311538187
459,2.3116225524816434,2.4324301714282788,2.3814410986144505
460,2.35786285435208,2.3742624344670937,2.3294682886031435
461,2.3947413411001266,2.365752572801128,2.326957031829124
462,2.3651451567571717,2.3631893098544303,2.334704968016139
463,2.313323913801869,2.43412513201477,2.4011527105339026
464,2.3008661175603473,2.4229373017064977,2.3798168163880837
465,2.3620125420944187,2.366767062127323,2.3290588483956784
466,2.3232735474044355,2.460009705359057,2.4147920152702795
467,2.313564250535518,2.3900647462699696,2.37212240708101
468,2.3700173996527973,2.37870644721779,2.3423020348477372
469,2.315223383017695,2.4334550890147972,2.4009530724297328
470,2.375270535373208,2.384617085154921,2.334798712238341
471,2.3661674596291586,2.3984528691994713,2.353155157741341
472,2.3180423604908573,2.4350332423186805,2.396163766636955
473,2.327401017840562,2.384497217879608,2.3460087881556513
474,2.3761424327964185,2.385165102315999,2.33645868378634
475,2.371570085798809,2.406923488072975,2.3677529641377943
476,2.296818226030093,2.4151906749612864,2.3874634503334957
477,2.358396778269996,2.3759492527347756,2.3366302643980545
478,2.345588754770424,2.4192667820943727,2.3664543493961854
479,2.3760462327971217,2.3782588122093284,2.33089270158158
480,2.2963127948900053,2.4163529615126587,2.369951305066886
481,2.3415991361057373,2.4022716240140882,2.3576343314836246
482,2.336548997227602,2.4305705096497103,2.3670886404376463
483,2.314508487863613,2.453658043761794,2.415248264486067
484,2.390543754696633,2.330967127891499,2.3055535020117923
485,2.3134915432614824,2.415800128363537,2.38759246655808
486,2.3151785996463405,2.408448414875401,2.366878141981254
487,2.3447308711525032,2.452130797173312,2.4067939406207572
488,2.3220121126958215,2.401581802464861,2.3746818957460536
489,2.31148633231682,2.4185498188705736,2.3909036621877373
490,2.3098564968334987,2.464831211834855,2.4224873854552
491,2.3021995216489617,2.4635694935042673,2.4317177930730356
492,2.3202435826767354,2.451251870642708,2.4131238398631565
493,2.391946939434499,2.4231811507199743,2.3633603449703244
494,2.2716401657978906,2.3632621083497836,2.3733297722988222
495,2.307434322797874,2.409004501142275,2.3627150485256667
496,2.302032791855709,2.4270713670420996,2.3991694515782576
497,2.3485768793193813,2.407061510041077,2.3718021036269787
498,2.3312655588508853,2.4089748171374272,2.37903235720699
499,2.365478129208337,2.4304882469162536,2.377920250034487
500,2.3599057299133483,2.3916729418197686,2.348490528540024
501,2.400213635649637,2.4183277626259394,2.3742628649135993
502,2.3481583541154065,2.3931161358358466,2.3533784505079787
503,2.225585657148604,2.5433424040676202,2.464871656690449
